distribution	n	data
normal	908	0.9339699339306157
normal	909	1.2778471781982617
normal	910	0.46293283380894185
normal	911	0.4922171671267025
normal	912	-2.5129147360123794
normal	913	1.285919171130117
normal	914	0.5865552984929018
normal	915	1.5288874577421734
normal	916	-2.175410629877889
normal	917	1.0711871885307196
normal	918	1.6757903997282844
normal	919	0.8576550882259597
normal	920	0.8498586437246523
normal	921	-1.0288855757305426
normal	922	-2.3922189170732424
normal	923	0.09463155694237228
normal	924	-0.5592704528684338
normal	925	0.6574093701242968
normal	926	0.6295566097138772
normal	927	-0.21157852061611862
normal	928	-0.9380482756782076
normal	929	-0.14609418006051916
normal	930	-1.3082542347826855
normal	931	1.6291313199460684
normal	932	-0.7175925377882844
normal	933	-0.10944769744582047
normal	934	-0.7667319105267293
normal	935	-1.6931510103964484
normal	936	0.5405299507018746
normal	937	0.9700452890838913
normal	938	0.39096279287813657
normal	939	-0.5991001015800878
normal	940	0.5901323961638395
normal	941	0.7527003302277548
normal	942	1.1394319392907999
normal	943	2.6659451665725484
normal	944	0.32690477959557784
normal	945	1.2621239149519652
normal	946	1.663352248242009
normal	947	0.9052591781561544
normal	948	-0.049960199754073384
normal	949	-0.9367937740234253
normal	950	-0.11012221182070613
normal	951	-1.5950650961123392
normal	952	-0.4701085995312295
normal	953	-0.6626616201870961
normal	954	0.7099081694612142
normal	955	-0.8747998734598161
normal	956	3.205048690214155
normal	957	-1.1897269654342228
normal	958	2.2686878961432133
normal	959	-0.7867796320842269
normal	960	-0.07736290337724239
normal	961	-0.4773413542894721
normal	962	0.517790383247275
normal	963	-0.31509841335430516
normal	964	-0.6276910291278727
normal	965	1.2784052704303024
normal	966	-0.8511621626678483
normal	967	0.21622138134548977
normal	968	0.4312210251400005
normal	969	0.8407907285985393
normal	970	1.7530572951531276
normal	971	1.2551126893348747
normal	972	0.34158203364808404
normal	973	-0.4795899448598287
normal	974	0.9563596147772371
normal	975	0.4867622256546537
normal	976	-0.24281203547319213
normal	977	-1.6925933313308945
normal	978	-1.272622875279154
normal	979	-0.07415793532971948
normal	980	-0.6900902283038468
normal	981	-0.513760255731616
normal	982	-0.30530085772926
normal	983	-0.20971318501422348
normal	984	1.13359924997147
normal	985	0.2127386054956487
normal	986	0.01407652847228005
normal	987	1.0253779623176618
normal	988	-1.0941903456551576
normal	989	-0.7670430228926541
normal	990	0.08169612600132403
normal	991	-1.4556221337524717
normal	992	-0.3918617148034181
normal	993	0.5970885546594846
normal	994	-0.5957824785154808
normal	995	-2.5912412177332627
normal	996	-0.5312895587869785
normal	997	1.4815425672624802
normal	998	0.5785560699634841
normal	999	-1.102053828966591
normal	1000	-0.0368547878142387
binomial	1	1
binomial	2	4
binomial	3	3
binomial	4	4
binomial	5	2
binomial	6	2
binomial	7	4
binomial	8	3
binomial	9	1
binomial	10	5
binomial	11	3
binomial	12	2
binomial	13	1
binomial	14	4
binomial	15	0
binomial	16	2
binomial	17	4
binomial	18	2
binomial	19	2
binomial	20	2
binomial	21	6
binomial	22	3
binomial	23	0
binomial	24	3
binomial	25	3
binomial	26	3
binomial	27	1
binomial	28	3
binomial	29	6
binomial	30	2
binomial	31	4
binomial	32	4
binomial	33	4
binomial	34	1
binomial	35	3
binomial	36	3
binomial	37	1
binomial	38	2
binomial	39	1
binomial	40	2
binomial	41	1
binomial	42	2
binomial	43	0
binomial	44	0
binomial	45	4
binomial	46	1
binomial	47	2
binomial	48	2
binomial	49	2
binomial	50	2
binomial	51	4
binomial	52	1
binomial	53	1
binomial	54	2
binomial	55	4
binomial	56	3
binomial	57	7
binomial	58	0
binomial	59	1
binomial	60	0
binomial	61	1
binomial	62	1
binomial	63	3
binomial	64	5
binomial	65	2
binomial	66	3
binomial	67	1
binomial	68	2
binomial	69	3
binomial	70	1
binomial	71	3
binomial	72	3
binomial	73	2
binomial	74	1
binomial	75	2
binomial	76	1
binomial	77	4
binomial	78	3
binomial	79	1
binomial	80	4
binomial	81	1
binomial	82	1
binomial	83	2
binomial	84	0
binomial	85	2
binomial	86	2
binomial	87	3
binomial	88	2
binomial	89	3
binomial	90	2
binomial	91	2
binomial	92	1
binomial	93	1
binomial	94	2
binomial	95	0
binomial	96	1
binomial	97	2
binomial	98	2
binomial	99	2
binomial	100	3
binomial	101	4
binomial	102	2
binomial	103	3
binomial	104	2
binomial	105	0
binomial	106	2
binomial	107	2
binomial	108	3
binomial	109	3
binomial	110	2
binomial	111	6
binomial	112	4
binomial	113	1
binomial	114	3
binomial	115	6
binomial	116	2
binomial	117	3
binomial	118	3
binomial	119	2
binomial	120	3
binomial	121	2
binomial	122	2
binomial	123	4
binomial	124	2
binomial	125	4
binomial	126	4
binomial	127	4
binomial	128	1
binomial	129	3
binomial	130	3
binomial	131	4
binomial	132	1
binomial	133	3
binomial	134	1
binomial	135	2
binomial	136	2
binomial	137	4
binomial	138	4
binomial	139	2
binomial	140	1
binomial	141	2
binomial	142	2
binomial	143	3
binomial	144	1
binomial	145	3
binomial	146	1
binomial	147	5
binomial	148	3
binomial	149	1
binomial	150	3
binomial	151	1
binomial	152	5
binomial	153	5
binomial	154	0
binomial	155	3
binomial	156	2
binomial	157	5
binomial	158	3
binomial	159	2
binomial	160	4
binomial	161	0
binomial	162	5
binomial	163	3
binomial	164	3
binomial	165	0
binomial	166	2
binomial	167	4
binomial	168	3
binomial	169	2
binomial	170	5
binomial	171	2
binomial	172	4
binomial	173	3
binomial	174	1
binomial	175	4
binomial	176	3
binomial	177	4
binomial	178	4
binomial	179	1
binomial	180	3
binomial	181	2
binomial	182	1
binomial	183	2
binomial	184	2
binomial	185	1
binomial	186	3
binomial	187	4
binomial	188	4
binomial	189	4
binomial	190	1
binomial	191	1
binomial	192	3
binomial	193	3
binomial	194	3
binomial	195	1
binomial	196	4
binomial	197	2
binomial	198	2
binomial	199	2
binomial	200	0
binomial	201	5
binomial	202	2
binomial	203	5
binomial	204	2
binomial	205	3
binomial	206	3
binomial	207	6
binomial	208	1
binomial	209	3
binomial	210	4
binomial	211	3
binomial	212	1
binomial	213	1
binomial	214	5
binomial	215	2
binomial	216	3
binomial	217	3
binomial	218	4
binomial	219	1
binomial	220	2
binomial	221	2
binomial	222	4
binomial	223	1
binomial	224	4
binomial	225	1
binomial	226	2
binomial	227	3
binomial	228	3
binomial	229	1
binomial	230	4
binomial	231	4
binomial	232	2
binomial	233	2
binomial	234	1
binomial	235	3
binomial	236	3
binomial	237	2
binomial	238	4
binomial	239	5
binomial	240	3
binomial	241	3
binomial	242	3
binomial	243	4
binomial	244	2
binomial	245	3
binomial	246	2
binomial	247	3
binomial	248	1
binomial	249	3
binomial	250	2
binomial	251	3
binomial	252	2
binomial	253	3
binomial	254	3
binomial	255	1
binomial	256	1
binomial	257	4
binomial	258	4
binomial	259	2
binomial	260	4
binomial	261	3
binomial	262	0
binomial	263	1
binomial	264	0
binomial	265	1
binomial	266	0
binomial	267	2
binomial	268	5
binomial	269	4
binomial	270	0
binomial	271	4
binomial	272	4
binomial	273	3
binomial	274	5
binomial	275	4
binomial	276	2
binomial	277	5
binomial	278	4
binomial	279	4
binomial	280	5
binomial	281	2
binomial	282	3
binomial	283	2
binomial	284	2
binomial	285	2
binomial	286	1
binomial	287	3
binomial	288	0
binomial	289	1
binomial	290	2
binomial	291	4
binomial	292	2
binomial	293	1
binomial	294	5
binomial	295	4
binomial	296	3
binomial	297	1
binomial	298	3
binomial	299	2
binomial	300	3
binomial	301	2
binomial	302	1
binomial	303	2
binomial	304	3
binomial	305	3
binomial	306	5
binomial	307	2
binomial	308	3
binomial	309	0
binomial	310	2
binomial	311	1
binomial	312	1
binomial	313	3
binomial	314	4
binomial	315	4
binomial	316	0
binomial	317	4
binomial	318	1
binomial	319	2
binomial	320	2
binomial	321	4
binomial	322	3
binomial	323	0
binomial	324	6
binomial	325	3
binomial	326	1
binomial	327	4
binomial	328	4
binomial	329	3
binomial	330	1
binomial	331	1
binomial	332	3
binomial	333	4
binomial	334	2
binomial	335	1
binomial	336	2
binomial	337	4
binomial	338	2
binomial	339	4
binomial	340	1
binomial	341	0
binomial	342	4
binomial	343	2
binomial	344	2
binomial	345	1
binomial	346	1
binomial	347	2
binomial	348	1
binomial	349	4
binomial	350	3
binomial	351	3
binomial	352	3
binomial	353	1
binomial	354	1
binomial	355	2
binomial	356	1
binomial	357	4
binomial	358	3
binomial	359	3
binomial	360	4
binomial	361	3
binomial	362	3
binomial	363	3
binomial	364	3
binomial	365	4
binomial	366	2
binomial	367	4
binomial	368	2
binomial	369	4
binomial	370	2
binomial	371	3
binomial	372	3
binomial	373	5
binomial	374	2
binomial	375	2
binomial	376	1
binomial	377	2
binomial	378	1
binomial	379	2
binomial	380	5
binomial	381	4
binomial	382	3
binomial	383	3
binomial	384	3
binomial	385	2
binomial	386	3
binomial	387	3
binomial	388	2
binomial	389	4
binomial	390	1
binomial	391	1
binomial	392	3
binomial	393	0
binomial	394	1
binomial	395	4
binomial	396	1
binomial	397	2
binomial	398	1
binomial	399	1
binomial	400	7
binomial	401	2
binomial	402	3
binomial	403	4
binomial	404	3
binomial	405	2
binomial	406	2
binomial	407	4
binomial	408	2
binomial	409	2
binomial	410	2
binomial	411	2
binomial	412	1
binomial	413	6
binomial	414	1
binomial	415	1
binomial	416	3
binomial	417	1
binomial	418	4
binomial	419	2
binomial	420	2
binomial	421	3
binomial	422	2
binomial	423	2
binomial	424	3
binomial	425	2
binomial	426	3
binomial	427	3
binomial	428	2
binomial	429	2
binomial	430	4
binomial	431	0
binomial	432	4
binomial	433	2
binomial	434	1
binomial	435	1
binomial	436	2
binomial	437	3
binomial	438	1
binomial	439	2
binomial	440	2
binomial	441	1
binomial	442	5
binomial	443	2
binomial	444	5
binomial	445	1
binomial	446	1
binomial	447	4
binomial	448	0
binomial	449	0
binomial	450	2
binomial	451	3
binomial	452	1
binomial	453	2
binomial	454	3
binomial	455	1
binomial	456	1
binomial	457	1
binomial	458	4
binomial	459	4
binomial	460	2
binomial	461	3
binomial	462	3
binomial	463	3
binomial	464	4
binomial	465	3
binomial	466	4
binomial	467	1
binomial	468	1
binomial	469	4
binomial	470	1
binomial	471	2
binomial	472	1
binomial	473	4
binomial	474	0
binomial	475	1
binomial	476	0
binomial	477	1
binomial	478	3
binomial	479	5
binomial	480	1
binomial	481	1
binomial	482	1
binomial	483	4
binomial	484	0
binomial	485	0
binomial	486	1
binomial	487	2
binomial	488	2
binomial	489	1
binomial	490	2
binomial	491	4
binomial	492	5
binomial	493	2
binomial	494	4
binomial	495	3
binomial	496	3
binomial	497	4
binomial	498	3
binomial	499	2
binomial	500	1
binomial	501	4
binomial	502	5
binomial	503	1
binomial	504	3
binomial	505	4
binomial	506	1
binomial	507	5
binomial	508	2
binomial	509	4
binomial	510	2
binomial	511	2
binomial	512	4
binomial	513	1
binomial	514	2
binomial	515	0
binomial	516	2
binomial	517	2
binomial	518	1
binomial	519	4
binomial	520	3
binomial	521	2
binomial	522	1
binomial	523	2
binomial	524	3
binomial	525	0
binomial	526	3
binomial	527	3
binomial	528	1
binomial	529	2
binomial	530	3
binomial	531	1
binomial	532	2
binomial	533	4
binomial	534	4
binomial	535	2
binomial	536	2
binomial	537	3
binomial	538	3
binomial	539	3
binomial	540	2
binomial	541	6
binomial	542	3
binomial	543	1
binomial	544	3
binomial	545	2
binomial	546	3
binomial	547	2
binomial	548	4
binomial	549	3
binomial	550	3
binomial	551	2
binomial	552	4
binomial	553	3
binomial	554	2
binomial	555	4
binomial	556	1
binomial	557	2
binomial	558	2
binomial	559	4
binomial	560	2
binomial	561	4
binomial	562	4
binomial	563	2
binomial	564	3
binomial	565	4
binomial	566	2
binomial	567	1
binomial	568	1
binomial	569	3
binomial	570	3
binomial	571	3
binomial	572	2
binomial	573	1
binomial	574	3
binomial	575	1
binomial	576	1
binomial	577	2
binomial	578	4
binomial	579	2
binomial	580	3
binomial	581	5
binomial	582	3
binomial	583	0
binomial	584	2
binomial	585	1
binomial	586	2
binomial	587	3
binomial	588	1
binomial	589	3
binomial	590	2
binomial	591	3
binomial	592	4
binomial	593	4
binomial	594	3
binomial	595	3
binomial	596	4
binomial	597	3
binomial	598	3
binomial	599	2
binomial	600	1
binomial	601	5
binomial	602	2
binomial	603	2
binomial	604	0
binomial	605	3
binomial	606	2
binomial	607	3
binomial	608	3
binomial	609	1
binomial	610	6
binomial	611	0
binomial	612	0
binomial	613	3
binomial	614	2
binomial	615	0
binomial	616	1
binomial	617	2
binomial	618	1
binomial	619	3
binomial	620	4
binomial	621	4
binomial	622	4
binomial	623	1
binomial	624	6
binomial	625	2
binomial	626	5
binomial	627	1
binomial	628	2
binomial	629	4
binomial	630	4
binomial	631	2
binomial	632	3
binomial	633	0
binomial	634	3
binomial	635	3
binomial	636	2
binomial	637	4
binomial	638	4
binomial	639	1
binomial	640	3
binomial	641	3
binomial	642	2
binomial	643	4
binomial	644	5
binomial	645	1
binomial	646	3
binomial	647	5
binomial	648	1
binomial	649	3
binomial	650	3
binomial	651	1
binomial	652	1
binomial	653	2
binomial	654	4
binomial	655	1
binomial	656	2
binomial	657	1
binomial	658	7
binomial	659	2
binomial	660	5
binomial	661	1
binomial	662	1
binomial	663	2
binomial	664	4
binomial	665	1
binomial	666	2
binomial	667	2
binomial	668	1
binomial	669	2
binomial	670	3
binomial	671	6
binomial	672	2
binomial	673	2
binomial	674	1
binomial	675	3
binomial	676	1
binomial	677	1
binomial	678	2
binomial	679	2
binomial	680	1
binomial	681	2
binomial	682	0
binomial	683	4
binomial	684	5
binomial	685	4
binomial	686	3
binomial	687	0
binomial	688	1
binomial	689	1
binomial	690	4
binomial	691	2
binomial	692	4
binomial	693	2
binomial	694	1
binomial	695	4
binomial	696	4
binomial	697	4
binomial	698	4
binomial	699	3
binomial	700	2
binomial	701	0
binomial	702	3
binomial	703	1
binomial	704	3
binomial	705	3
binomial	706	4
binomial	707	1
binomial	708	5
binomial	709	2
binomial	710	2
binomial	711	1
binomial	712	3
binomial	713	1
binomial	714	3
binomial	715	1
binomial	716	2
binomial	717	3
binomial	718	1
binomial	719	2
binomial	720	3
binomial	721	1
binomial	722	3
binomial	723	2
binomial	724	2
binomial	725	3
binomial	726	0
binomial	727	3
binomial	728	0
binomial	729	1
binomial	730	2
binomial	731	3
binomial	732	2
binomial	733	5
binomial	734	2
binomial	735	1
binomial	736	1
binomial	737	4
binomial	738	2
binomial	739	2
binomial	740	3
binomial	741	5
binomial	742	3
binomial	743	4
binomial	744	3
binomial	745	3
binomial	746	3
binomial	747	5
binomial	748	6
binomial	749	3
binomial	750	4
binomial	751	4
binomial	752	2
binomial	753	3
binomial	754	5
binomial	755	2
binomial	756	1
binomial	757	1
binomial	758	1
binomial	759	2
binomial	760	0
binomial	761	1
binomial	762	2
binomial	763	3
binomial	764	2
binomial	765	1
binomial	766	4
binomial	767	2
binomial	768	2
binomial	769	2
binomial	770	4
binomial	771	3
binomial	772	2
binomial	773	3
binomial	774	3
binomial	775	2
binomial	776	1
binomial	777	3
binomial	778	4
binomial	779	3
binomial	780	1
binomial	781	1
binomial	782	1
binomial	783	1
binomial	784	1
binomial	785	3
binomial	786	4
binomial	787	1
binomial	788	1
binomial	789	4
binomial	790	3
binomial	791	4
binomial	792	3
binomial	793	2
binomial	794	1
binomial	795	2
binomial	796	4
binomial	797	3
binomial	798	2
binomial	799	3
binomial	800	3
binomial	801	2
binomial	802	1
binomial	803	0
binomial	804	3
binomial	805	1
binomial	806	2
binomial	807	6
binomial	808	1
binomial	809	3
binomial	810	3
binomial	811	1
binomial	812	3
binomial	813	1
binomial	814	3
binomial	815	2
binomial	816	2
binomial	817	1
binomial	818	2
binomial	819	5
binomial	820	3
binomial	821	3
binomial	822	4
binomial	823	3
binomial	824	1
binomial	825	1
binomial	826	2
binomial	827	2
binomial	828	1
binomial	829	3
binomial	830	2
binomial	831	1
binomial	832	3
binomial	833	3
binomial	834	3
binomial	835	3
binomial	836	4
binomial	837	6
binomial	838	3
binomial	839	3
binomial	840	5
binomial	841	3
binomial	842	4
binomial	843	3
binomial	844	1
binomial	845	4
binomial	846	3
binomial	847	1
binomial	848	1
binomial	849	2
binomial	850	1
binomial	851	0
binomial	852	4
binomial	853	3
binomial	854	2
binomial	855	3
binomial	856	5
binomial	857	1
binomial	858	2
binomial	859	2
binomial	860	3
binomial	861	2
binomial	862	3
binomial	863	2
binomial	864	4
binomial	865	4
binomial	866	2
binomial	867	3
binomial	868	3
binomial	869	1
binomial	870	2
binomial	871	5
binomial	872	3
binomial	873	3
binomial	874	0
binomial	875	2
binomial	876	2
binomial	877	0
binomial	878	3
binomial	879	2
binomial	880	2
binomial	881	2
binomial	882	1
binomial	883	2
binomial	884	2
binomial	885	3
binomial	886	1
binomial	887	0
binomial	888	1
binomial	889	1
binomial	890	5
binomial	891	3
binomial	892	2
binomial	893	4
binomial	894	3
binomial	895	1
binomial	896	3
binomial	897	0
binomial	898	4
binomial	899	3
binomial	900	3
binomial	901	2
binomial	902	1
binomial	903	1
binomial	904	4
binomial	905	2
binomial	906	0
binomial	907	1
binomial	908	5
binomial	909	1
binomial	910	2
binomial	911	4
binomial	912	4
binomial	913	1
binomial	914	3
binomial	915	3
binomial	916	1
binomial	917	4
binomial	918	3
binomial	919	5
binomial	920	3
binomial	921	5
binomial	922	3
binomial	923	3
binomial	924	2
binomial	925	4
binomial	926	4
binomial	927	3
binomial	928	1
binomial	929	2
binomial	930	3
binomial	931	3
binomial	932	2
binomial	933	3
binomial	934	2
binomial	935	2
binomial	936	4
binomial	937	1
binomial	938	3
binomial	939	2
binomial	940	4
binomial	941	5
binomial	942	2
binomial	943	5
binomial	944	1
binomial	945	2
binomial	946	4
binomial	947	1
binomial	948	4
binomial	949	2
binomial	950	1
binomial	951	1
binomial	952	1
binomial	953	4
binomial	954	4
binomial	955	4
binomial	956	2
binomial	957	4
binomial	958	0
binomial	959	3
binomial	960	1
binomial	961	4
binomial	962	1
binomial	963	2
binomial	964	1
binomial	965	5
binomial	966	3
binomial	967	2
binomial	968	1
binomial	969	1
binomial	970	3
binomial	971	1
binomial	972	4
binomial	973	2
binomial	974	2
binomial	975	2
binomial	976	1
binomial	977	6
binomial	978	3
binomial	979	2
binomial	980	1
binomial	981	4
binomial	982	1
binomial	983	1
binomial	984	4
binomial	985	5
binomial	986	0
binomial	987	4
binomial	988	3
binomial	989	2
binomial	990	3
binomial	991	2
binomial	992	1
binomial	993	3
binomial	994	3
binomial	995	3
binomial	996	4
binomial	997	2
binomial	998	3
binomial	999	3
binomial	1000	3
dexp	1	42.62010741726829
dexp	2	3.582272189669311
dexp	3	10.877374661666277
dexp	4	7.357396706518652
dexp	5	27.153559456250434
dexp	6	0.6874809274449944
dexp	7	38.872971089057614
dexp	8	2.0612257858738303
dexp	9	13.90769302760983
dexp	10	13.953434246683363
dexp	11	7.1888108675701465
dexp	12	4.507388342171907
dexp	13	10.780035841905613
dexp	14	11.477960114878538
dexp	15	1.6527749923989177
dexp	16	1.1129188444465399
dexp	17	7.4327122371287455
dexp	18	5.433723321184516
dexp	19	2.3430083101056143
dexp	20	43.349391035871875
dexp	21	2.01332017313689
dexp	22	51.80998788852478
dexp	23	3.469718610867858
dexp	24	20.87798355021215
dexp	25	16.013437452817204
dexp	26	7.3571016967273
dexp	27	11.99808227787626
dexp	28	6.011100858449936
dexp	29	2.6867874525487423
dexp	30	28.000940338509672
dexp	31	16.049536527046506
dexp	32	3.098903224940665
dexp	33	2.4349234299734235
dexp	34	14.236297707852763
dexp	35	0.2566471763915174
dexp	36	36.71177899254919
dexp	37	0.45784324706978263
dexp	38	12.210838477638486
dexp	39	2.2830351277825782
dexp	40	1.1839847173541784
dexp	41	9.936319159346835
dexp	42	0.3949742065742612
dexp	43	13.767754416492703
dexp	44	3.488125470466912
dexp	45	2.796333805707846
dexp	46	2.1943081356585026
dexp	47	20.97924148742279
dexp	48	13.250864361924055
dexp	49	2.6763357523843774
dexp	50	0.2737094235289516
dexp	51	7.014419966888549
dexp	52	11.515101864513877
dexp	53	52.81364010352875
dexp	54	3.033016910776496
dexp	55	4.998111170716584
dexp	56	2.634239224717021
dexp	57	1.9337497325614095
dexp	58	4.380871211178601
dexp	59	6.181828649714589
dexp	60	37.473443353310834
dexp	61	22.60523704685903
dexp	62	8.154096444648625
dexp	63	2.3189796935523592
dexp	64	12.51088436650944
dexp	65	0.9642695263028145
dexp	66	16.384536436850073
dexp	67	9.767447274766354
dexp	68	5.735817076638341
dexp	69	10.52982141221774
dexp	70	3.941919798962772
dexp	71	35.410545483895135
dexp	72	7.146973209974097
dexp	73	49.84492118508396
dexp	74	8.21070099207473
dexp	75	0.14867734629660845
dexp	76	14.753560516143088
dexp	77	2.671751636080444
dexp	78	5.404062359593809
dexp	79	6.567661389708519
dexp	80	21.63200901695228
dexp	81	2.7912534028291702
dexp	82	5.099487444385886
dexp	83	3.7299649131190273
dexp	84	13.97376591255689
dexp	85	20.351155809217936
dexp	86	4.9558030208572745
dexp	87	4.3213618451293
dexp	88	2.217304014328038
dexp	89	3.537648149642347
dexp	90	35.64925214065672
dexp	91	6.056241365149617
dexp	92	1.273718337079098
dexp	93	7.948450006392357
dexp	94	6.407890450209379
dexp	95	3.9512231237654225
dexp	96	1.6604733979329467
dexp	97	1.015133736655116
dexp	98	1.2069318490102887
dexp	99	20.014952699744946
dexp	100	4.896129620373065
dexp	101	27.28230973579622
dexp	102	1.7008154839277267
dexp	103	3.4096433920785785
dexp	104	6.373954047448933
dexp	105	1.6608741449628388
dexp	106	1.4705379819497466
dexp	107	14.45359496315742
dexp	108	0.9677645191550255
dexp	109	9.148740106773497
dexp	110	4.997739335522056
dexp	111	8.356939311650516
dexp	112	4.722521030344069
dexp	113	20.11407844638253
dexp	114	18.258496522063258
dexp	115	13.357470938515785
dexp	116	11.138640157458308
dexp	117	15.624165552759413
dexp	118	9.255951054678416
dexp	119	0.48480299960311
dexp	120	14.474961309784893
dexp	121	4.5534483809024096
dexp	122	19.173321890735867
dexp	123	0.4282337473705411
dexp	124	28.097925284785028
dexp	125	2.1309341258419536
dexp	126	32.72017225455094
dexp	127	0.5432308372110128
dexp	128	13.757880059582117
dexp	129	4.081098083406687
dexp	130	4.437083089724183
dexp	131	7.382579249841096
dexp	132	7.731064419972359
dexp	133	1.0761278147082347
dexp	134	1.735367989167571
dexp	135	9.35871181036246
dexp	136	21.779918799779182
dexp	137	8.934173893434451
dexp	138	2.641730736941099
dexp	139	10.639797756028297
dexp	140	22.945689054808383
dexp	141	32.5311924500351
dexp	142	1.262659916706098
dexp	143	2.514625559351847
dexp	144	17.94895481234217
dexp	145	21.486189896304666
dexp	146	2.1062851464375854
dexp	147	4.542630263604224
dexp	148	2.1725136367604136
dexp	149	13.778839082968357
dexp	150	5.396071737632155
dexp	151	4.9104181956499815
dexp	152	8.116033700806023
dexp	153	7.706256729105185
dexp	154	12.168235489678505
dexp	155	8.88107751454127
dexp	156	15.271417814571304
dexp	157	1.7849307740107179
dexp	158	16.133942352306235
dexp	159	9.149986804881374
dexp	160	4.4434484746307135
dexp	161	9.030526736331106
dexp	162	15.482425372207407
dexp	163	17.904926314109805
dexp	164	10.631484975618246
dexp	165	3.8073671562597156
dexp	166	5.462049045599997
dexp	167	1.339856396388084
dexp	168	1.2064986613708912
dexp	169	13.762732417833927
dexp	170	13.027451708492759
dexp	171	2.3123815888538957
dexp	172	10.12571801389468
dexp	173	4.712630222574081
dexp	174	15.612689870500807
dexp	175	3.5157137992352343
dexp	176	3.0321957299934525
dexp	177	3.7637376226484776
dexp	178	7.994787264195206
dexp	179	3.4864994464442134
dexp	180	2.9912381106987596
dexp	181	11.74038540529919
dexp	182	5.753440749831498
dexp	183	30.92080563138772
dexp	184	2.8945386596024036
dexp	185	58.674574516010516
dexp	186	11.07645159545255
dexp	187	22.765174190184837
dexp	188	32.894421590674405
dexp	189	11.328204348263267
dexp	190	8.688205275264503
dexp	191	6.71875364612788
dexp	192	1.198907166882883
dexp	193	1.754045095294714
dexp	194	5.594991035759449
dexp	195	7.547213611704232
dexp	196	0.43071584363145776
dexp	197	3.565237922082336
dexp	198	2.1296461243068685
dexp	199	6.450013192370534
dexp	200	4.5901908446103334
dexp	201	19.019259139055254
dexp	202	0.24605332408100367
dexp	203	18.238316810781004
dexp	204	34.18618701230336
dexp	205	9.483951309947658
dexp	206	13.312020860192302
dexp	207	19.33720011561971
dexp	208	9.995635030371071
dexp	209	11.519993445206856
dexp	210	19.643283112997057
dexp	211	13.545111557048681
dexp	212	5.773279806599021
dexp	213	13.272101888013008
dexp	214	45.84989148871375
dexp	215	1.912095444276929
dexp	216	1.9692968530580401
dexp	217	17.19097107564831
dexp	218	24.514808709404235
dexp	219	14.22230843370581
dexp	220	6.848269528709352
dexp	221	2.849297523498535
dexp	222	10.627481453702751
dexp	223	1.7558018676936626
dexp	224	0.7910431751179219
dexp	225	0.09646902943068053
dexp	226	11.897921040234092
dexp	227	24.11375185348726
dexp	228	29.508618040192612
dexp	229	6.252708132378757
dexp	230	2.235879166983068
dexp	231	5.920883403159678
dexp	232	18.434627986604216
dexp	233	53.72457908172394
dexp	234	13.844133400869492
dexp	235	7.750193550762655
dexp	236	2.6957126101478934
dexp	237	8.150627237199918
dexp	238	6.300705489702523
dexp	239	0.5984513182193041
dexp	240	1.680505364201963
dexp	241	5.954602747224271
dexp	242	0.7715293663533258
dexp	243	3.097331658688752
dexp	244	2.8707412706785718
dexp	245	15.264922305101399
dexp	246	16.591620872819664
dexp	247	4.449068880265173
dexp	248	4.411429205719958
dexp	249	7.993185771209123
dexp	250	16.05434888202673
dexp	251	5.5173005955293775
dexp	252	0.6651845527812839
dexp	253	2.8269686735564377
dexp	254	33.33364173601914
dexp	255	4.985247403383255
dexp	256	30.90358825121925
dexp	257	0.984976296313107
dexp	258	6.308600646443665
dexp	259	13.611749661666277
dexp	260	0.6977666215971112
dexp	261	6.803319033893203
dexp	262	3.6755839056930135
dexp	263	7.143593713288844
dexp	264	2.086101257220287
dexp	265	2.1809455612674356
dexp	266	3.327247585620976
dexp	267	11.872373120439175
dexp	268	14.099488313400988
dexp	269	10.236257900995138
dexp	270	2.622560956515372
dexp	271	24.379277353237686
dexp	272	10.730607518506172
dexp	273	5.558468629606068
dexp	274	5.504045286215842
dexp	275	1.5360035840421915
dexp	276	2.8855949360877275
dexp	277	6.162887825630605
dexp	278	17.65093952333355
dexp	279	38.063306713238966
dexp	280	9.143553313968763
dexp	281	0.003704275004565716
dexp	282	19.936750735247376
dexp	283	11.696728560653451
dexp	284	4.490221131926101
dexp	285	52.431619034002075
dexp	286	4.891126570291817
dexp	287	1.1084245635884458
dexp	288	22.005940171561008
dexp	289	9.17785111772728
dexp	290	13.939503113830332
dexp	291	1.9160996191203594
dexp	292	4.765018551439066
dexp	293	2.6813566986457777
dexp	294	2.3484921418035727
dexp	295	5.284075252711773
dexp	296	9.310957630676151
dexp	297	11.456325258369722
dexp	298	2.1591131069211515
dexp	299	21.480764021512616
dexp	300	1.600138726644218
dexp	301	1.5393612799683871
dexp	302	1.9262175798218246
dexp	303	10.160518308553126
dexp	304	18.80980500867391
dexp	305	23.700082021436458
dexp	306	2.5041253631934524
dexp	307	5.293884547427297
dexp	308	14.602233806321061
dexp	309	27.88213543425847
dexp	310	1.0720790224149823
dexp	311	9.533452535362672
dexp	312	4.316296768374741
dexp	313	5.773460469208658
dexp	314	0.775807062163949
dexp	315	4.620390911118436
dexp	316	12.215882930484536
dexp	317	1.3763704784890438
dexp	318	0.8460319844531665
dexp	319	5.742809949442744
dexp	320	8.004337465699518
dexp	321	7.236455557447793
dexp	322	43.44887301102518
dexp	323	12.268932563763979
dexp	324	1.2848445726558566
dexp	325	9.041392141533018
dexp	326	6.3115689205005765
